sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,99,1,2022,6,4,19,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,39,6,8,0.75,4,5,0.8,2,3,0.667,0,0,,1,1,2,5,1,0,0,16,307,1.0,1.0,0,0,1,0,0,0,0,0,23.5
basketball,v1,Player,99,1,2022,6,4,19,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,11,2,4,0.5,0,1,0.0,2,3,0.667,0,0,,3,1,4,0,0,0,1,4,137,0.5,0.5,1,0,0,0,0,0,0,0,6.199999999999999
basketball,v1,Player,99,1,2022,6,4,19,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,99,1,2022,6,4,19,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,29,4,7,0.571,2,3,0.667,2,4,0.5,0,0,,0,5,5,3,1,0,4,10,183,0.714,0.714,1,0,1,1,0,0,0,0,11.799999999999999
basketball,v1,Player,99,1,2022,6,4,19,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,1,2,1,2,0.5,0,1,0.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,2,115,0.5,0.5,0,0,0,0,0,0,0,0,2.6999999999999997
basketball,v1,Player,99,1,2022,6,4,19,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,11,2,6,0.333,1,2,0.5,1,4,0.25,2,2,1.0,0,1,1,0,0,0,1,7,121,0.417,0.509,1,1,0,0,0,0,0,0,7.1
basketball,v1,Player,99,1,2022,6,4,19,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,12,1,4,0.25,0,2,0.0,1,2,0.5,0,0,,0,3,3,3,0,0,2,2,107,0.25,0.25,1,0,0,0,0,0,0,0,3.3999999999999995
basketball,v1,Player,99,1,2022,6,4,19,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,99,1,2022,6,4,19,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,34,8,18,0.444,1,1,1.0,7,17,0.412,1,2,0.5,2,8,10,8,4,1,2,18,328,0.472,0.477,2,1,0,0,0,0,1,0,41.019999999999996
basketball,v1,Player,99,1,2022,6,4,19,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,28,5,13,0.385,1,5,0.2,4,8,0.5,3,3,1.0,1,2,3,3,1,0,1,14,182,0.423,0.489,2,2,3,1,0,0,0,0,18.2
basketball,v1,Player,99,1,2022,6,4,19,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,34,6,12,0.5,0,1,0.0,6,11,0.545,0,0,,1,6,7,2,1,2,2,12,218,0.5,0.5,1,0,1,1,0,0,0,0,28.659999999999997
basketball,v1,Player,98,0,2022,6,4,20,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,39,14,22,0.636,3,6,0.5,11,16,0.688,1,1,1.0,0,3,3,1,1,0,6,32,479,0.705,0.713,1,1,0,2,0,0,0,0,34.2
basketball,v1,Player,98,0,2022,6,4,20,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,210,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,0,2022,6,4,20,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,33,8,9,0.889,1,1,1.0,7,8,0.875,4,4,1.0,1,7,8,0,0,1,1,21,523,0.944,0.976,3,3,0,0,0,0,0,0,30.41
basketball,v1,Player,98,0,2022,6,4,20,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,1,3,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,190,0.0,0.0,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,0,2022,6,4,20,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,35,4,8,0.5,3,5,0.6,1,3,0.333,3,3,1.0,0,11,11,2,0,0,0,14,375,0.688,0.751,0,2,1,0,0,0,1,0,19.9
basketball,v1,Player,98,0,2022,6,4,20,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,24,1,5,0.2,0,2,0.0,1,3,0.333,0,0,,1,1,2,8,2,1,0,2,305,0.2,0.2,1,0,0,0,0,1,0,0,13.45
basketball,v1,Player,98,0,2022,6,4,20,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,0,2022,6,4,20,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,1,10,2,3,0.667,0,0,,2,3,0.667,0,0,,2,2,4,0,0,0,1,4,242,0.667,0.667,0,0,1,0,0,0,0,0,5.399999999999999
basketball,v1,Player,98,0,2022,6,4,20,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,37,4,11,0.364,0,4,0.0,4,7,0.571,2,2,1.0,1,10,11,5,1,1,4,10,346,0.364,0.421,1,0,0,5,1,0,1,0,21.189999999999998
basketball,v1,Player,98,0,2022,6,4,20,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,0,2022,6,4,20,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,16,1,4,0.25,1,2,0.5,0,2,0.0,0,0,,0,1,1,1,0,0,1,3,173,0.375,0.375,3,0,1,0,0,0,0,0,2.9999999999999996
basketball,v1,Player,101,1,2022,6,4,20,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,2,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,112,1.0,1.0,0,0,1,0,0,0,0,0,2.0
basketball,v1,Player,101,1,2022,6,4,20,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,21,4,8,0.5,3,6,0.5,1,2,0.5,2,3,0.667,2,1,3,0,0,0,0,13,205,0.688,0.697,1,2,0,0,0,0,0,0,15.9
basketball,v1,Player,101,1,2022,6,4,20,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,38,5,16,0.312,1,7,0.143,4,9,0.444,4,4,1.0,0,1,1,8,1,0,1,15,217,0.344,0.422,1,2,2,2,0,0,0,0,22.099999999999998
basketball,v1,Player,101,1,2022,6,4,20,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,101,,,0,0,1,1,0,0,0,0,-0.10000000000000003
basketball,v1,Player,101,1,2022,6,4,20,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,30,4,8,0.5,1,2,0.5,3,6,0.5,0,0,,0,5,5,1,2,0,0,9,205,0.562,0.562,0,0,1,0,0,1,0,0,14.399999999999999
basketball,v1,Player,101,1,2022,6,4,20,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,28,5,11,0.455,0,0,,5,11,0.455,3,4,0.75,3,5,8,0,3,2,0,13,241,0.455,0.509,3,2,1,0,0,0,0,0,31.58
basketball,v1,Player,101,1,2022,6,4,20,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,37,5,17,0.294,1,2,0.5,4,15,0.267,0,0,,2,6,8,6,2,0,3,11,190,0.324,0.324,0,0,0,0,0,0,0,0,19.4
basketball,v1,Player,101,1,2022,6,4,20,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,101,1,2022,6,4,20,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,7,2,3,0.667,0,0,,2,3,0.667,2,2,1.0,0,1,1,1,1,0,0,6,179,0.667,0.773,0,1,0,0,0,0,0,0,8.799999999999999
basketball,v1,Player,101,1,2022,6,4,20,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,29,1,7,0.143,1,4,0.25,0,3,0.0,4,4,1.0,1,2,3,2,0,0,1,7,116,0.214,0.4,1,2,1,0,1,0,0,0,8.7
basketball,v1,Player,101,0,2022,6,4,21,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,32,8,16,0.5,3,6,0.5,5,10,0.5,1,2,0.5,2,5,7,5,0,0,4,20,545,0.594,0.592,0,1,1,2,0,2,0,0,24.8
basketball,v1,Player,101,0,2022,6,4,21,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,36,3,8,0.375,2,4,0.5,1,4,0.25,4,4,1.0,2,9,11,2,2,0,0,12,479,0.5,0.615,0,1,1,2,0,0,1,0,20.3
basketball,v1,Player,101,0,2022,6,4,21,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,30,4,9,0.444,2,6,0.333,2,3,0.667,0,0,,2,2,4,2,1,0,0,10,422,0.556,0.556,0,0,0,1,0,1,0,0,16.0
basketball,v1,Player,101,0,2022,6,4,21,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,9,2,5,0.4,1,2,0.5,1,3,0.333,2,2,1.0,0,0,0,0,0,0,0,7,344,0.5,0.595,0,1,0,0,0,0,0,0,7.8
basketball,v1,Player,101,0,2022,6,4,21,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,8,2,2,1.0,0,0,,2,2,1.0,0,0,,0,1,1,0,0,0,1,4,319,1.0,1.0,1,0,1,0,0,0,0,0,3.6999999999999993
basketball,v1,Player,101,0,2022,6,4,21,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,33,5,9,0.556,0,0,,5,9,0.556,2,2,1.0,3,3,6,1,1,1,0,12,435,0.556,0.607,3,1,0,0,0,0,0,0,23.11
basketball,v1,Player,101,0,2022,6,4,21,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,36,9,20,0.45,1,1,1.0,8,19,0.421,0,0,,1,5,6,5,0,1,1,19,539,0.475,0.475,1,0,1,0,0,0,0,0,36.7
basketball,v1,Player,101,0,2022,6,4,21,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,7,1,2,0.5,1,2,0.5,0,0,,0,0,,0,1,1,0,1,0,2,3,315,0.75,0.75,0,0,0,0,0,0,0,0,2.6999999999999993
basketball,v1,Player,101,0,2022,6,4,21,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,1,2,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,290,0.0,0.0,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,101,0,2022,6,4,21,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,7,0,0,,0,0,,0,0,,0,0,,0,3,3,1,0,0,2,0,281,,,0,0,1,0,1,0,0,0,-0.8000000000000003
basketball,v1,Player,99,1,2022,6,4,21,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,21,1,3,0.333,0,1,0.0,1,2,0.5,2,4,0.5,1,1,2,0,0,0,1,4,-11,0.333,0.42,1,2,0,0,1,0,0,0,3.6000000000000005
basketball,v1,Player,99,1,2022,6,4,21,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,99,1,2022,6,4,21,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,16,1,4,0.25,1,1,1.0,0,3,0.0,0,0,,0,0,0,0,0,0,1,3,-10,0.375,0.375,0,0,0,0,0,0,0,0,2.4
basketball,v1,Player,99,1,2022,6,4,21,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,30,4,14,0.286,0,2,0.0,4,12,0.333,0,1,0.0,4,7,11,3,2,3,2,8,77,0.286,0.277,0,0,4,1,0,0,0,0,35.17999999999999
basketball,v1,Player,99,1,2022,6,4,21,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,99,1,2022,6,4,21,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,30,2,7,0.286,0,2,0.0,2,5,0.4,1,2,0.5,0,3,3,4,0,0,0,5,33,0.286,0.317,1,1,1,0,0,0,0,0,8.7
basketball,v1,Player,99,1,2022,6,4,21,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,36,9,17,0.529,3,5,0.6,6,12,0.5,5,6,0.833,0,4,4,5,1,1,3,26,226,0.618,0.662,1,2,0,3,1,0,0,0,40.23
basketball,v1,Player,99,1,2022,6,4,21,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,99,1,2022,6,4,21,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,11,1,2,0.5,0,0,,1,2,0.5,0,0,,2,1,3,0,1,3,1,2,65,0.5,0.5,0,0,0,0,0,0,0,0,7.039999999999999
basketball,v1,Player,99,1,2022,6,4,21,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,21,2,3,0.667,2,3,0.667,0,0,,0,0,,0,2,2,0,1,0,1,6,68,1.0,1.0,0,0,0,0,0,1,0,0,7.399999999999999
basketball,v1,Player,99,1,2022,6,4,21,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,35,8,15,0.533,1,1,1.0,7,14,0.5,0,0,,3,5,8,3,1,2,2,17,205,0.567,0.567,1,0,0,1,1,0,0,0,39.599999999999994
basketball,v1,Player,100,0,2022,6,4,22,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,36,3,10,0.3,3,8,0.375,0,2,0.0,0,0,,1,0,1,6,3,0,1,9,134,0.45,0.45,1,0,1,0,0,0,0,0,16.7
basketball,v1,Player,100,0,2022,6,4,22,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,33,2,8,0.25,0,2,0.0,2,6,0.333,4,4,1.0,2,1,3,0,2,1,4,8,53,0.25,0.41,3,2,1,0,1,1,0,0,12.020000000000003
basketball,v1,Player,100,0,2022,6,4,22,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,7,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,62,1.0,1.0,0,0,1,0,0,0,0,0,2.0
basketball,v1,Player,100,0,2022,6,4,22,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,45,10,24,0.417,6,11,0.545,4,13,0.308,7,8,0.875,2,5,7,8,2,0,4,33,393,0.542,0.6,0,3,1,2,0,1,0,0,42.7
basketball,v1,Player,100,0,2022,6,4,22,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,31,3,6,0.5,0,0,,3,6,0.5,1,2,0.5,2,1,3,1,2,0,0,7,107,0.5,0.509,1,1,3,0,0,0,0,0,11.0
basketball,v1,Player,100,0,2022,6,4,22,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,100,0,2022,6,4,22,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,2,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,70,1.0,1.0,0,0,0,0,0,0,0,0,2.4
basketball,v1,Player,100,0,2022,6,4,22,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,100,0,2022,6,4,22,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,45,15,31,0.484,2,4,0.5,13,27,0.481,9,11,0.818,4,10,14,3,6,0,7,41,379,0.516,0.572,0,5,2,4,1,1,1,0,52.300000000000004
basketball,v1,Player,100,0,2022,6,4,22,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,26,4,8,0.5,0,0,,4,8,0.5,0,0,,6,2,8,0,1,1,1,8,84,0.5,0.5,5,0,1,1,0,0,0,0,17.919999999999998
basketball,v1,Player,100,0,2022,6,4,22,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,1,2022,6,4,22,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,40,5,6,0.833,0,0,,5,6,0.833,7,7,1.0,3,3,6,2,2,4,4,17,419,0.833,0.936,4,3,0,1,1,0,0,0,33.16
basketball,v1,Player,98,1,2022,6,4,22,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,1,2022,6,4,22,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,42,6,14,0.429,0,7,0.0,6,7,0.857,4,4,1.0,1,13,14,4,2,1,7,16,367,0.429,0.508,1,2,1,3,2,0,1,0,27.259999999999998
basketball,v1,Player,98,1,2022,6,4,22,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,1,2022,6,4,22,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,38,6,9,0.667,2,5,0.4,4,4,1.0,6,6,1.0,0,1,1,6,1,0,3,20,491,0.778,0.859,1,2,3,2,0,1,0,0,23.7
basketball,v1,Player,98,1,2022,6,4,22,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,1,11,2,4,0.5,0,0,,2,4,0.5,0,0,,2,1,3,1,1,0,1,4,305,0.5,0.5,0,0,0,0,0,0,0,0,7.199999999999999
basketball,v1,Player,98,1,2022,6,4,22,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,11,2,4,0.5,2,3,0.667,0,1,0.0,0,0,,1,1,2,0,1,0,1,6,297,0.75,0.75,0,0,1,0,0,0,0,0,7.4
basketball,v1,Player,98,1,2022,6,4,22,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,41,5,11,0.455,3,6,0.5,2,5,0.4,4,4,1.0,1,2,3,0,1,0,3,17,388,0.591,0.666,2,2,1,1,0,0,0,0,17.900000000000002
basketball,v1,Player,98,1,2022,6,4,22,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,1,2022,6,4,22,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,98,1,2022,6,4,22,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,42,11,19,0.579,5,9,0.556,6,10,0.6,6,6,1.0,1,4,5,4,1,0,5,33,560,0.711,0.762,3,1,1,3,0,1,0,0,37.7
basketball,v1,Player,101,0,2022,6,4,23,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,101,0,2022,6,4,23,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,37,10,21,0.476,5,11,0.455,5,10,0.5,3,3,1.0,0,4,4,7,1,0,5,28,320,0.595,0.627,0,1,1,2,0,2,0,0,33.7
basketball,v1,Player,101,0,2022,6,4,23,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,38,7,15,0.467,1,4,0.25,6,11,0.545,2,2,1.0,1,3,4,10,2,0,3,17,287,0.5,0.535,4,1,0,0,0,0,1,0,27.4
basketball,v1,Player,101,0,2022,6,4,23,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,101,0,2022,6,4,23,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,8,0,1,0.0,0,0,,0,1,0.0,0,0,,0,2,2,1,0,0,1,0,50,0.0,0.0,0,0,0,0,0,0,0,0,0.2999999999999998
basketball,v1,Player,101,0,2022,6,4,23,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,28,2,6,0.333,0,3,0.0,2,3,0.667,0,0,,1,0,1,1,3,0,1,4,94,0.333,0.333,1,0,0,1,0,1,0,0,8.2
basketball,v1,Player,101,0,2022,6,4,23,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,32,5,10,0.5,0,0,,5,10,0.5,0,0,,4,5,9,0,2,1,0,10,175,0.5,0.5,2,0,1,1,0,0,0,0,22.8
basketball,v1,Player,101,0,2022,6,4,23,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,8,2,2,1.0,0,0,,2,2,1.0,1,2,0.5,0,0,0,0,0,1,2,5,28,1.0,0.868,2,1,1,0,2,0,0,0,3.9799999999999986
basketball,v1,Player,101,0,2022,6,4,23,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,32,3,15,0.2,3,8,0.375,0,7,0.0,0,0,,0,3,3,2,3,4,0,9,89,0.3,0.3,4,0,1,1,0,0,0,0,44.5
basketball,v1,Player,101,0,2022,6,4,23,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,17,3,4,0.75,2,3,0.667,1,1,1.0,0,0,,2,1,3,0,0,0,0,8,145,1.0,1.0,0,0,0,0,0,0,0,0,10.9
basketball,v1,Player,100,1,2022,6,4,23,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,31,7,14,0.5,1,3,0.333,6,11,0.545,1,2,0.5,3,8,11,3,1,1,2,16,402,0.536,0.538,0,1,2,0,1,0,1,0,30.060000000000002
basketball,v1,Player,100,1,2022,6,4,23,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,25,3,6,0.5,0,0,,3,6,0.5,3,4,0.75,0,5,5,1,0,0,3,9,281,0.5,0.58,2,2,0,0,1,0,0,0,8.999999999999998
basketball,v1,Player,100,1,2022,6,4,23,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,8,3,4,0.75,0,0,,3,4,0.75,0,0,,1,0,1,1,0,0,0,6,320,0.75,0.75,0,0,0,0,0,0,0,0,8.6
basketball,v1,Player,100,1,2022,6,4,23,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,100,1,2022,6,4,23,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,1,2,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,270,1.0,1.0,0,0,0,0,0,0,0,0,2.4
basketball,v1,Player,100,1,2022,6,4,23,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,19,4,5,0.8,1,2,0.5,3,3,1.0,0,0,,0,3,3,2,1,0,1,9,357,0.9,0.9,0,0,1,0,0,0,0,0,12.5
basketball,v1,Player,100,1,2022,6,4,23,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,19,6,9,0.667,0,0,,6,9,0.667,1,1,1.0,3,1,4,1,0,0,3,13,353,0.667,0.689,0,1,0,0,1,0,0,0,15.5
basketball,v1,Player,100,1,2022,6,4,23,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,9,0,1,0.0,0,1,0.0,0,0,,0,0,,1,0,1,2,0,0,0,0,278,0.0,0.0,0,0,0,0,0,1,0,0,2.0999999999999996
basketball,v1,Player,100,1,2022,6,4,23,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,35,6,19,0.316,1,6,0.167,5,13,0.385,15,16,0.938,4,7,11,1,4,1,2,28,627,0.342,0.538,0,8,1,2,0,0,1,0,46.510000000000005
basketball,v1,Player,100,1,2022,6,4,23,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,33,1,5,0.2,1,4,0.25,0,1,0.0,0,0,,0,5,5,6,2,2,4,3,321,0.3,0.3,1,0,1,1,0,1,0,0,11.6
basketball,v1,Player,100,1,2022,6,4,23,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,19,1,4,0.25,1,4,0.25,0,0,,2,2,1.0,0,3,3,3,1,0,1,5,323,0.375,0.512,0,1,0,1,0,0,0,0,8.4
basketball,v1,Player,99,0,2022,6,4,24,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,1,5,2,2,1.0,1,1,1.0,1,1,1.0,0,0,,0,1,1,1,0,0,0,5,311,1.25,1.25,0,0,1,1,0,0,0,0,6.3999999999999995
basketball,v1,Player,99,0,2022,6,4,24,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,27,6,12,0.5,0,0,,6,12,0.5,0,0,,0,3,3,5,1,0,0,12,361,0.5,0.5,2,0,1,0,0,0,0,0,19.400000000000002
basketball,v1,Player,99,0,2022,6,4,24,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,22,3,5,0.6,0,0,,3,5,0.6,7,7,1.0,0,2,2,3,0,0,0,13,392,0.6,0.804,1,4,2,0,0,0,0,0,16.099999999999998
basketball,v1,Player,99,0,2022,6,4,24,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,28,7,13,0.538,2,4,0.5,5,9,0.556,2,4,0.5,1,5,6,5,0,0,2,18,407,0.615,0.61,1,1,1,1,0,0,0,0,23.3
basketball,v1,Player,99,0,2022,6,4,24,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,24,5,7,0.714,2,3,0.667,3,4,0.75,4,4,1.0,0,2,2,1,1,0,1,16,410,0.857,0.913,1,1,0,1,0,0,0,0,19.3
basketball,v1,Player,99,0,2022,6,4,24,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,18,3,6,0.5,1,3,0.333,2,3,0.667,0,0,,1,3,4,0,0,0,0,7,307,0.583,0.583,1,0,0,0,0,0,0,0,9.799999999999999
