sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,318,0,2023,73,4,19,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,11,0,4,0.0,0,3,0.0,0,1,0.0,0,0,,0,2,2,2,0,0,0,0,82,0.0,0.0,1,0,0,0,0,0,0,0,2.0
basketball,v1,Player,317,1,2023,73,4,19,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,38,7,12,0.583,4,5,0.8,3,7,0.429,2,2,1.0,0,1,1,8,1,0,5,20,421,0.75,0.776,2,0,2,2,0,0,0,0,23.900000000000002
basketball,v1,Player,317,1,2023,73,4,19,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,1,5,0,1,0.0,0,0,,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,247,0.0,0.0,1,0,0,0,0,0,0,0,0.8999999999999999
basketball,v1,Player,317,1,2023,73,4,19,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,8,1,2,0.5,0,0,,1,2,0.5,0,2,0.0,2,2,4,2,0,0,2,2,266,0.5,0.347,0,0,1,1,0,0,0,0,2.5999999999999988
basketball,v1,Player,317,1,2023,73,4,19,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,1,4,0,2,0.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,230,0.0,0.0,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,1,2023,73,4,19,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,28,6,10,0.6,2,4,0.5,4,6,0.667,0,0,,0,5,5,1,2,0,1,14,465,0.7,0.7,1,0,0,1,1,0,0,0,19.599999999999998
basketball,v1,Player,317,1,2023,73,4,19,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,35,5,9,0.556,2,5,0.4,3,4,0.75,0,0,,1,3,4,4,1,0,3,12,359,0.667,0.667,2,0,1,0,0,1,0,0,16.000000000000004
basketball,v1,Player,317,1,2023,73,4,19,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,1,2023,73,4,19,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,35,9,19,0.474,1,4,0.25,8,15,0.533,4,7,0.571,2,16,18,2,0,0,2,23,442,0.5,0.521,2,4,0,2,1,0,1,0,30.999999999999993
basketball,v1,Player,317,1,2023,73,4,19,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,1,2023,73,4,19,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,37,7,16,0.438,3,6,0.5,4,10,0.4,1,1,1.0,0,1,1,8,1,0,0,18,507,0.531,0.547,1,1,0,4,0,0,0,0,27.700000000000003
basketball,v1,Player,317,1,2023,73,4,19,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,10,2,2,1.0,0,0,,2,2,1.0,0,0,,1,0,1,0,0,0,1,4,290,1.0,1.0,0,0,0,0,0,0,0,0,4.5
basketball,v1,Player,316,0,2023,73,4,20,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,30,6,7,0.857,2,2,1.0,4,5,0.8,0,0,,1,12,13,2,2,2,0,14,578,1.0,1.0,2,0,0,1,0,0,1,0,30.959999999999994
basketball,v1,Player,316,0,2023,73,4,20,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,11,1,3,0.333,0,0,,1,3,0.333,0,0,,0,1,1,2,0,0,0,2,309,0.333,0.333,1,0,1,0,0,0,0,0,3.6999999999999997
basketball,v1,Player,316,0,2023,73,4,20,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,0,2023,73,4,20,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,33,9,15,0.6,2,7,0.286,7,8,0.875,2,2,1.0,1,1,2,1,1,1,3,22,541,0.667,0.693,2,0,0,2,1,0,0,0,32.65
basketball,v1,Player,316,0,2023,73,4,20,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,22,3,5,0.6,0,0,,3,5,0.6,0,0,,0,9,9,1,0,1,2,6,369,0.6,0.6,1,0,1,0,0,0,0,0,10.649999999999999
basketball,v1,Player,316,0,2023,73,4,20,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,14,1,5,0.2,0,0,,1,5,0.2,0,0,,0,4,4,0,0,1,0,2,294,0.2,0.2,1,0,1,0,0,0,0,0,5.649999999999999
basketball,v1,Player,316,0,2023,73,4,20,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,29,9,19,0.474,1,4,0.25,8,15,0.533,6,6,1.0,0,5,5,5,3,0,6,25,559,0.5,0.578,1,2,2,5,0,0,0,0,29.800000000000004
basketball,v1,Player,316,0,2023,73,4,20,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,16,0,1,0.0,0,0,,0,1,0.0,1,2,0.5,0,1,1,0,0,0,1,1,273,0.0,0.266,2,1,0,0,0,0,0,0,-0.09999999999999998
basketball,v1,Player,316,0,2023,73,4,20,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,31,3,5,0.6,0,0,,3,5,0.6,0,0,,0,2,2,5,4,1,4,6,402,0.6,0.6,2,0,0,2,0,0,0,0,13.75
basketball,v1,Player,316,0,2023,73,4,20,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,1,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,0,2023,73,4,20,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,9,0,3,0.0,0,1,0.0,0,2,0.0,2,2,1.0,0,0,0,3,0,0,3,2,294,0.0,0.258,0,1,0,0,0,0,0,0,1.0999999999999996
basketball,v1,Player,319,1,2023,73,4,20,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,319,1,2023,73,4,20,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,37,8,15,0.533,0,2,0.0,8,13,0.615,3,3,1.0,2,7,9,2,4,0,3,19,275,0.533,0.582,0,2,0,3,0,0,0,0,28.099999999999998
basketball,v1,Player,319,1,2023,73,4,20,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,16,3,6,0.5,1,4,0.25,2,2,1.0,4,4,1.0,1,1,2,1,2,0,2,11,151,0.583,0.709,0,3,2,0,0,0,0,0,13.099999999999998
basketball,v1,Player,319,1,2023,73,4,20,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,6,0,0,,0,0,,0,0,,1,2,0.5,0,0,0,0,1,0,0,1,56,,0.568,0,0,1,1,0,0,0,0,1.2000000000000002
basketball,v1,Player,319,1,2023,73,4,20,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,17,3,6,0.5,0,1,0.0,3,5,0.6,0,0,,2,3,5,1,1,0,1,6,101,0.5,0.5,1,0,2,0,0,0,0,0,9.399999999999999
basketball,v1,Player,319,1,2023,73,4,20,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,27,1,8,0.125,0,3,0.0,1,5,0.2,0,0,,1,5,6,0,0,3,1,2,47,0.125,0.125,0,0,1,0,0,0,0,0,14.959999999999999
basketball,v1,Player,319,1,2023,73,4,20,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,36,5,15,0.333,0,6,0.0,5,9,0.556,6,6,1.0,2,3,5,4,3,2,2,16,211,0.333,0.454,2,2,1,1,0,1,0,0,38.4
basketball,v1,Player,319,1,2023,73,4,20,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,33,4,13,0.308,0,2,0.0,4,11,0.364,5,6,0.833,0,3,3,3,1,0,2,13,111,0.308,0.416,0,3,2,0,0,0,0,0,15.400000000000002
basketball,v1,Player,319,1,2023,73,4,20,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,21,1,7,0.143,0,2,0.0,1,5,0.2,2,4,0.5,1,3,4,1,0,1,0,4,63,0.143,0.228,0,2,0,0,0,0,0,0,9.329999999999998
basketball,v1,Player,319,1,2023,73,4,20,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,6,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,34,0.0,0.0,1,0,1,0,0,0,0,0,0.6
basketball,v1,Player,319,0,2023,73,4,21,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,32,9,16,0.562,1,3,0.333,8,13,0.615,6,6,1.0,1,2,3,4,2,0,2,25,558,0.594,0.671,1,3,0,1,0,0,0,0,32.7
basketball,v1,Player,319,0,2023,73,4,21,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,11,0,3,0.0,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,238,0.0,0.0,0,0,0,0,0,1,0,0,0.7
basketball,v1,Player,319,0,2023,73,4,21,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,27,4,9,0.444,3,6,0.5,1,3,0.333,0,0,,0,7,7,1,0,2,1,11,357,0.611,0.611,1,0,0,0,0,0,0,0,23.22
basketball,v1,Player,319,0,2023,73,4,21,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,319,0,2023,73,4,21,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,37,4,12,0.333,2,5,0.4,2,7,0.286,6,6,1.0,1,5,6,5,3,0,1,16,423,0.417,0.546,3,3,0,0,0,0,0,0,25.3
basketball,v1,Player,319,0,2023,73,4,21,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,40,9,16,0.562,0,0,,9,16,0.562,5,6,0.833,4,9,13,4,1,1,1,23,549,0.562,0.617,4,3,0,1,0,0,1,0,42.339999999999996
basketball,v1,Player,319,0,2023,73,4,21,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,230,,,0,0,0,0,0,0,0,0,-2.0
basketball,v1,Player,319,0,2023,73,4,21,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,3,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,250,0.0,0.0,0,0,0,0,0,0,0,0,0.7
basketball,v1,Player,319,0,2023,73,4,21,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,31,8,12,0.667,1,2,0.5,7,10,0.7,2,3,0.667,2,6,8,1,1,0,2,19,542,0.708,0.713,0,1,0,0,0,1,0,0,24.7
basketball,v1,Player,319,0,2023,73,4,21,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,13,0,2,0.0,0,0,,0,2,0.0,0,0,,2,2,4,1,1,0,0,0,264,0.0,0.0,1,0,1,0,0,0,0,0,3.3000000000000003
basketball,v1,Player,317,1,2023,73,4,21,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,38,8,18,0.444,1,4,0.25,7,14,0.5,7,10,0.7,3,5,8,2,0,0,3,24,251,0.472,0.536,3,5,0,0,0,0,0,0,27.999999999999996
basketball,v1,Player,317,1,2023,73,4,21,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,14,0,2,0.0,0,0,,0,2,0.0,1,2,0.5,2,5,7,0,1,0,1,1,129,0.0,0.174,0,1,0,0,0,0,0,0,3.5
basketball,v1,Player,317,1,2023,73,4,21,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,0,86,,,1,0,0,0,1,0,0,0,0.7
basketball,v1,Player,317,1,2023,73,4,21,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,1,2023,73,4,21,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,7,1,3,0.333,0,1,0.0,1,2,0.5,0,0,,0,1,1,0,0,0,1,2,87,0.333,0.333,0,0,1,0,0,0,0,0,1.2999999999999998
basketball,v1,Player,317,1,2023,73,4,21,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,36,3,9,0.333,2,5,0.4,1,4,0.25,0,0,,1,4,5,5,1,0,1,8,184,0.444,0.444,2,0,0,0,0,0,0,0,14.599999999999998
basketball,v1,Player,317,1,2023,73,4,21,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,38,7,20,0.35,4,9,0.444,3,11,0.273,6,6,1.0,1,4,5,5,2,0,3,24,260,0.45,0.53,1,3,1,0,1,0,0,0,30.800000000000004
basketball,v1,Player,317,1,2023,73,4,21,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,25,3,8,0.375,1,1,1.0,2,7,0.286,2,2,1.0,0,0,0,1,1,0,1,9,130,0.438,0.507,3,1,0,0,0,0,0,0,10.899999999999999
basketball,v1,Player,317,1,2023,73,4,21,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,39,5,8,0.625,2,5,0.4,3,3,1.0,0,0,,0,4,4,2,1,0,1,12,234,0.75,0.75,0,0,0,1,0,0,0,0,16.599999999999998
basketball,v1,Player,317,1,2023,73,4,21,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,1,2023,73,4,21,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,0,2023,73,4,22,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,34,6,10,0.6,3,4,0.75,3,6,0.5,2,2,1.0,0,5,5,3,0,0,1,17,531,0.75,0.781,1,1,0,0,0,0,0,0,22.0
basketball,v1,Player,318,0,2023,73,4,22,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,20,5,10,0.5,0,2,0.0,5,8,0.625,0,0,,0,1,1,2,3,0,2,10,369,0.5,0.5,1,0,2,0,0,1,0,0,13.899999999999999
basketball,v1,Player,318,0,2023,73,4,22,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,20,3,6,0.5,0,1,0.0,3,5,0.6,2,2,1.0,1,2,3,6,0,0,1,8,416,0.5,0.581,0,1,1,0,0,0,0,0,13.299999999999997
basketball,v1,Player,318,0,2023,73,4,22,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,38,5,11,0.455,1,2,0.5,4,9,0.444,0,0,,2,4,6,1,2,0,2,11,388,0.5,0.5,2,0,1,1,0,1,0,0,15.900000000000002
basketball,v1,Player,318,0,2023,73,4,22,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,0,2023,73,4,22,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,8,1,4,0.25,1,3,0.333,0,1,0.0,0,0,,0,0,0,1,0,0,1,3,284,0.375,0.375,1,0,1,0,0,0,0,0,2.6999999999999997
basketball,v1,Player,318,0,2023,73,4,22,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,5,1,2,0.5,0,0,,1,2,0.5,1,4,0.25,2,0,2,1,0,0,0,3,320,0.5,0.399,0,1,1,1,0,0,0,0,3.9
basketball,v1,Player,318,0,2023,73,4,22,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,35,7,18,0.389,0,2,0.0,7,16,0.438,2,3,0.667,4,9,13,3,1,1,3,16,539,0.389,0.414,0,2,0,3,1,0,1,0,32.82
basketball,v1,Player,318,0,2023,73,4,22,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,0,2023,73,4,22,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,6,1,1,1.0,1,1,1.0,0,0,,0,0,,1,1,2,1,0,0,0,3,355,1.5,1.5,0,0,0,0,0,0,0,0,5.1
basketball,v1,Player,318,0,2023,73,4,22,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,34,5,16,0.312,1,8,0.125,4,8,0.5,2,2,1.0,4,6,10,2,2,1,1,13,452,0.344,0.385,3,1,0,1,0,1,1,0,29.84
basketball,v1,Player,316,1,2023,73,4,22,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,22,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,30,6,8,0.75,1,1,1.0,5,7,0.714,2,4,0.5,2,12,14,1,1,1,0,15,258,0.812,0.768,1,2,2,1,0,0,1,0,26.419999999999995
basketball,v1,Player,316,1,2023,73,4,22,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,16,1,4,0.25,0,3,0.0,1,1,1.0,0,0,,0,1,1,1,1,1,1,2,57,0.25,0.25,1,0,0,0,0,0,0,0,5.359999999999999
basketball,v1,Player,316,1,2023,73,4,22,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,20,3,5,0.6,0,2,0.0,3,3,1.0,0,0,,0,2,2,2,0,0,1,6,94,0.6,0.6,2,0,0,0,0,0,0,0,8.2
basketball,v1,Player,316,1,2023,73,4,22,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,34,6,8,0.75,3,5,0.6,3,3,1.0,0,0,,0,3,3,2,0,0,3,15,161,0.938,0.938,1,0,0,0,1,0,0,0,16.699999999999996
basketball,v1,Player,316,1,2023,73,4,22,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,3,1,2,0.5,0,0,,1,2,0.5,0,0,,1,0,1,0,0,0,1,2,36,0.5,0.5,0,0,1,0,1,0,0,0,1.6999999999999997
basketball,v1,Player,316,1,2023,73,4,22,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,24,1,2,0.5,0,0,,1,2,0.5,2,2,1.0,3,6,9,2,1,0,2,4,134,0.5,0.694,0,1,2,1,1,1,0,0,7.9
basketball,v1,Player,316,1,2023,73,4,22,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,6,1,3,0.333,0,1,0.0,1,2,0.5,0,0,,0,0,0,0,0,0,0,2,46,0.333,0.333,0,0,1,1,0,0,0,0,2.0
basketball,v1,Player,316,1,2023,73,4,22,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,34,4,13,0.308,0,3,0.0,4,10,0.4,5,6,0.833,1,2,3,5,0,0,3,13,128,0.308,0.416,1,2,0,2,0,0,0,0,16.0
basketball,v1,Player,316,1,2023,73,4,22,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,22,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,34,8,22,0.364,2,7,0.286,6,15,0.4,3,4,0.75,0,3,3,3,1,0,3,21,151,0.409,0.442,0,3,0,1,0,0,0,0,24.799999999999997
basketball,v1,Player,319,0,2023,73,4,23,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,35,6,14,0.429,3,5,0.6,3,9,0.333,5,6,0.833,0,6,6,6,1,1,3,20,538,0.536,0.601,0,3,1,1,0,0,0,0,32.46
basketball,v1,Player,319,0,2023,73,4,23,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,319,0,2023,73,4,23,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,5,1,2,0.5,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,3,284,0.75,0.75,0,0,0,1,0,0,0,0,4.1
basketball,v1,Player,319,0,2023,73,4,23,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,25,2,8,0.25,0,0,,2,8,0.25,0,0,,2,1,3,0,0,0,1,4,253,0.25,0.25,0,0,0,0,0,1,0,0,5.499999999999999
basketball,v1,Player,319,0,2023,73,4,23,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,37,6,10,0.6,1,1,1.0,5,9,0.556,3,5,0.6,1,5,6,3,1,1,2,16,425,0.65,0.656,2,2,1,1,1,1,0,0,25.399999999999995
basketball,v1,Player,319,0,2023,73,4,23,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,27,4,6,0.667,1,3,0.333,3,3,1.0,0,1,0.0,1,2,3,3,4,0,1,9,370,0.75,0.699,0,1,2,0,0,0,0,0,15.8
basketball,v1,Player,319,0,2023,73,4,23,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,319,0,2023,73,4,23,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,16,3,9,0.333,0,0,,3,9,0.333,0,0,,3,3,6,0,5,1,3,6,269,0.333,0.333,1,0,0,0,3,0,0,0,16.61
basketball,v1,Player,319,0,2023,73,4,23,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,40,5,11,0.455,2,4,0.5,3,7,0.429,6,6,1.0,0,2,2,4,3,1,4,18,468,0.545,0.66,1,2,1,5,1,0,0,0,27.39
basketball,v1,Player,319,0,2023,73,4,23,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,15,0,0,,0,0,,0,0,,8,8,1.0,0,1,1,1,1,0,2,8,327,,1.136,0,2,1,2,1,0,0,0,7.6
basketball,v1,Player,318,1,2023,73,4,23,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,37,5,13,0.385,2,7,0.286,3,6,0.5,3,3,1.0,3,4,7,3,0,0,3,15,208,0.462,0.524,1,2,3,1,0,1,0,0,18.2
basketball,v1,Player,318,1,2023,73,4,23,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,20,4,6,0.667,1,3,0.333,3,3,1.0,0,0,,4,2,6,0,0,1,2,9,206,0.75,0.75,1,0,0,1,0,0,0,0,14.939999999999998
basketball,v1,Player,318,1,2023,73,4,23,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,33,10,20,0.5,0,1,0.0,10,19,0.526,1,1,1.0,2,4,6,1,0,1,6,21,186,0.5,0.514,1,1,0,3,2,0,0,0,32.099999999999994
basketball,v1,Player,318,1,2023,73,4,23,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,8,1,2,0.5,0,0,,1,2,0.5,0,0,,0,0,0,0,0,1,0,2,104,0.5,0.5,2,0,0,0,0,0,0,0,3.38
basketball,v1,Player,318,1,2023,73,4,23,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,38,3,10,0.3,3,9,0.333,0,1,0.0,0,1,0.0,0,3,3,10,1,1,2,9,217,0.45,0.431,1,0,1,0,0,1,0,0,21.200000000000003
basketball,v1,Player,318,1,2023,73,4,23,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,13,1,5,0.2,0,2,0.0,1,3,0.333,0,0,,0,2,2,1,0,1,1,2,76,0.2,0.2,3,0,0,0,0,0,0,0,5.15
basketball,v1,Player,318,1,2023,73,4,23,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,1,2023,73,4,23,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,1,2023,73,4,23,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,29,8,10,0.8,2,2,1.0,6,8,0.75,1,1,1.0,1,5,6,5,2,0,3,19,313,0.9,0.91,1,1,5,1,0,1,0,0,24.9
basketball,v1,Player,318,1,2023,73,4,23,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,4,0,2,0.0,0,2,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,95,0.0,0.0,0,0,0,0,0,0,0,0,1.0
basketball,v1,Player,318,1,2023,73,4,23,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,18,2,8,0.25,0,4,0.0,2,4,0.5,0,0,,2,1,3,3,2,0,2,4,151,0.25,0.25,0,0,1,0,0,3,0,0,8.2
basketball,v1,Player,317,0,2023,73,4,24,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,40,9,15,0.6,4,6,0.667,5,9,0.556,2,2,1.0,0,3,3,6,2,1,6,24,327,0.733,0.756,3,1,1,0,0,0,0,0,35.650000000000006
basketball,v1,Player,317,0,2023,73,4,24,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,0,2023,73,4,24,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,6,0,1,0.0,0,0,,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,95,0.0,0.0,0,0,0,0,0,0,0,0,0.3
basketball,v1,Player,317,0,2023,73,4,24,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,0,2023,73,4,24,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,34,10,16,0.625,0,2,0.0,10,14,0.714,12,15,0.8,4,10,14,1,1,0,2,32,408,0.625,0.708,3,8,1,1,1,0,1,0,39.9
